retained,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,first_last_days_diff,created_first_days_diff,favday_Friday,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BLR,city_BOM,city_DEL,city_MAA,FS_ID,FS_time
1,42,4.761904762,0.0,40.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15203,1.662656837E9
1,46,8.695652174,4.347826087,21.96,0.0,1,0,0,0,-54,0,0,0,0,0,1,0,0,0,0,1,15204,1.662656837E9
1,44,72.72727273,11.36363636,31.0,0.0,1,0,0,0,-64,1,0,0,0,0,0,0,0,0,0,1,15205,1.662656837E9
1,36,47.22222222,27.77777778,94.62,0.033613445,1,0,0,119,0,0,0,0,0,1,0,0,0,0,0,1,15206,1.662656837E9
1,39,10.25641026,7.692307692,40.02,0.0,1,0,0,0,-2,1,0,0,0,0,0,0,0,1,0,0,15207,1.662656837E9
1,35,82.85714286,0.0,51.49,0.0,1,0,0,0,-66,0,1,0,0,0,0,0,0,1,0,0,15208,1.662656837E9
1,33,21.21212121,3.03030303,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15209,1.662656837E9
0,2,100.0,50.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15210,1.662656837E9
1,36,0.0,0.0,92.82,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15211,1.662656837E9
0,9,11.11111111,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15212,1.662656837E9
1,43,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15213,1.662656837E9
1,40,30.0,2.5,40.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15214,1.662656837E9
1,36,8.333333333,2.777777778,19.28,0.0,1,0,0,0,-7,1,0,0,0,0,0,0,0,0,0,1,15215,1.662656837E9
1,34,11.76470588,5.882352941,54.83,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15216,1.662656837E9
1,26,7.692307692,0.0,40.02,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15217,1.662656837E9
1,36,0.0,0.0,88.47,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15218,1.662656837E9
0,15,33.33333333,20.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15219,1.662656837E9
1,35,5.714285714,5.714285714,29.27,0.0,1,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,1,15220,1.662656837E9
1,37,2.702702703,0.0,75.24,0.0,1,0,0,0,-12,0,0,1,0,0,0,0,1,0,0,0,15221,1.662656837E9
0,7,42.85714286,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15222,1.662656837E9
1,42,9.523809524,0.0,60.25,0.048780488,1,0,0,41,0,0,0,0,0,1,0,0,0,0,0,1,15223,1.662656837E9
1,34,32.35294118,0.0,40.02,0.0,1,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,15224,1.662656837E9
1,39,2.564102564,2.564102564,18.44,0.0,1,0,0,0,-24,0,0,0,0,0,1,0,0,0,0,1,15225,1.662656837E9
1,35,8.571428571,2.857142857,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15226,1.662656837E9
1,36,5.555555556,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15227,1.662656837E9
1,38,13.15789474,2.631578947,29.01,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15228,1.662656837E9
1,36,5.555555556,5.555555556,29.84,0.0,1,0,0,0,-11,1,0,0,0,0,0,0,0,0,0,1,15229,1.662656837E9
1,35,11.42857143,0.0,40.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15230,1.662656837E9
0,4,75.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15231,1.662656837E9
1,29,55.17241379,0.0,40.02,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15232,1.662656837E9
1,44,2.272727273,0.0,37.75,0.0,1,0,0,0,-45,0,0,0,0,0,1,0,0,0,0,1,15233,1.662656837E9
1,43,2.325581395,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15234,1.662656837E9
1,37,5.405405405,2.702702703,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15235,1.662656837E9
1,42,7.142857143,2.380952381,41.82,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0,15236,1.662656837E9
1,34,2.941176471,0.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15237,1.662656837E9
1,44,29.54545455,13.63636364,65.0,0.051724138,1,0,0,116,0,0,0,0,0,0,1,0,0,1,0,0,15238,1.662656837E9
1,37,5.405405405,5.405405405,30.01,0.0,1,0,0,0,-7,0,0,1,0,0,0,0,0,0,0,1,15239,1.662656837E9
1,33,27.27272727,15.15151515,93.1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15240,1.662656837E9
1,37,21.62162162,8.108108108,19.44,0.0,1,0,0,0,-33,0,0,0,0,0,1,0,0,0,0,1,15241,1.662656837E9
1,33,66.66666667,15.15151515,40.02,0.0,1,0,0,0,-4,0,0,1,0,0,0,0,0,0,0,1,15242,1.662656837E9
1,36,41.66666667,5.555555556,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15243,1.662656837E9
1,40,20.0,0.0,70.53,0.0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,15244,1.662656837E9
1,25,72.0,40.0,9.92,0.0,1,0,0,0,-4,0,1,0,0,0,0,0,0,1,0,0,15245,1.662656837E9
1,41,29.26829268,4.87804878,91.33,0.0,1,0,0,0,-34,0,0,0,0,0,1,0,0,1,0,0,15246,1.662656837E9
0,4,50.0,50.0,50.19,0.017857143,1,0,0,112,-7,0,0,0,0,1,0,0,0,1,0,0,15247,1.662656837E9
1,24,100.0,4.166666667,80.0,0.166666667,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,15248,1.662656837E9
1,40,12.5,2.5,50.31,0.038095238,1,0,0,105,-6,0,0,0,0,0,0,1,0,0,0,1,15249,1.662656837E9
1,32,50.0,3.125,89.07,0.0,1,0,0,0,-23,0,0,0,0,0,0,1,0,1,0,0,15250,1.662656837E9
0,3,33.33333333,33.33333333,50.29,0.0,1,0,0,0,-5,0,0,0,0,0,0,1,0,0,0,1,15251,1.662656837E9
1,36,8.333333333,5.555555556,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15252,1.662656837E9
1,29,34.48275862,0.0,50.67,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,15253,1.662656837E9
1,8,25.0,0.0,40.02,0.0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,15254,1.662656837E9
1,40,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15255,1.662656837E9
0,18,16.66666667,0.0,40.51,0.0,1,0,0,0,-26,0,0,0,0,0,0,1,0,0,1,0,15256,1.662656837E9
1,37,5.405405405,2.702702703,73.48,0.0,1,0,0,0,-12,0,0,0,0,0,0,1,0,0,0,1,15257,1.662656837E9
0,13,30.76923077,0.0,42.7,0.25,1,0,0,8,-19,0,0,0,0,0,0,1,0,0,0,1,15258,1.662656837E9
1,38,21.05263158,10.52631579,38.25,0.307692308,1,0,0,13,-7,1,0,0,0,0,0,0,0,0,1,0,15259,1.662656837E9
1,37,10.81081081,2.702702703,105.99,0.0,1,0,0,0,-25,0,0,0,0,0,1,0,1,0,0,0,15260,1.662656837E9
1,36,13.88888889,5.555555556,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15261,1.662656837E9
1,33,6.060606061,0.0,89.58,0.0,1,0,0,0,-3,0,0,0,0,0,1,0,0,1,0,0,15262,1.662656837E9
1,50,16.0,10.0,57.45,0.0,1,0,0,0,-67,0,0,0,0,0,1,0,1,0,0,0,15263,1.662656837E9
1,34,55.88235294,14.70588235,40.02,0.0,1,0,0,0,-12,0,0,0,0,0,0,1,0,0,1,0,15264,1.662656837E9
1,43,20.93023256,6.976744186,39.95,0.0,1,0,0,0,-118,0,0,0,0,0,0,1,0,0,0,1,15265,1.662656837E9
1,43,2.325581395,0.0,95.29,0.0,1,0,0,0,-10,0,1,0,0,0,0,0,0,1,0,0,15266,1.662656837E9
1,42,11.9047619,0.0,76.83,0.0,1,0,0,0,-17,0,0,0,0,0,1,0,1,0,0,0,15267,1.662656837E9
1,37,78.37837838,16.21621622,40.02,0.0,1,0,0,0,-7,1,0,0,0,0,0,0,0,1,0,0,15268,1.662656837E9
1,39,0.0,0.0,38.46,0.181818182,1,0,0,11,0,0,1,0,0,0,0,0,0,0,1,0,15269,1.662656837E9
1,35,20.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15270,1.662656837E9
1,46,23.91304348,4.347826087,58.42,0.075471698,1,0,0,53,-29,0,0,0,0,0,1,0,1,0,0,0,15271,1.662656837E9
0,5,60.0,0.0,38.01,0.181818182,1,0,0,11,0,0,1,0,0,0,0,0,0,0,1,0,15272,1.662656837E9
1,42,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15273,1.662656837E9
1,44,4.545454545,0.0,40.02,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15274,1.662656837E9
1,47,2.127659574,2.127659574,81.19,0.0,1,0,0,0,-28,0,0,0,0,0,1,0,1,0,0,0,15275,1.662656837E9
1,35,60.0,11.42857143,93.99,0.1,1,0,1,80,0,0,1,0,0,0,0,0,0,1,0,0,15276,1.662656837E9
0,10,100.0,30.0,33.02,0.0,1,0,0,0,-26,0,0,0,0,1,0,0,0,0,0,1,15277,1.662656837E9
1,38,5.263157895,2.631578947,138.87,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15278,1.662656837E9
1,43,4.651162791,2.325581395,44.85,0.0,1,0,0,0,-20,0,0,0,0,1,0,0,0,0,0,1,15279,1.662656837E9
1,35,11.42857143,2.857142857,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15280,1.662656837E9
1,41,4.87804878,2.43902439,40.22,0.0,1,0,0,0,-12,1,0,0,0,0,0,0,0,0,0,1,15281,1.662656837E9
1,40,20.0,10.0,46.54,0.0,1,0,0,0,-2,1,0,0,0,0,0,0,0,1,0,0,15282,1.662656837E9
1,39,0.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15283,1.662656837E9
1,42,33.33333333,4.761904762,49.84,0.095652174,1,0,0,115,-5,1,0,0,0,0,0,0,0,1,0,0,15284,1.662656837E9
1,35,51.42857143,20.0,50.88,0.0,1,0,0,0,-11,0,1,0,0,0,0,0,0,0,0,1,15285,1.662656837E9
1,45,2.222222222,2.222222222,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15286,1.662656837E9
1,36,0.0,0.0,50.8,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15287,1.662656837E9
1,35,48.57142857,28.57142857,40.02,0.0,1,1,0,0,-40,0,0,0,0,0,0,1,0,0,1,0,15288,1.662656837E9
1,46,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15289,1.662656837E9
0,2,50.0,0.0,40.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15290,1.662656837E9
1,42,9.523809524,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15291,1.662656837E9
0,2,100.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15292,1.662656837E9
1,35,0.0,0.0,82.59,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,15293,1.662656837E9
1,39,84.61538462,10.25641026,66.73,0.057142857,1,0,0,35,-31,0,1,0,0,0,0,0,0,0,1,0,15294,1.662656837E9
0,16,93.75,12.5,40.02,0.0,1,0,0,0,-2,0,0,1,0,0,0,0,0,0,0,1,15295,1.662656837E9
1,35,17.14285714,8.571428571,43.99,0.0,1,0,0,0,-64,0,0,0,0,0,1,0,1,0,0,0,15296,1.662656837E9
1,38,5.263157895,0.0,65.44,0.0,1,0,0,0,-21,0,0,0,0,0,1,0,0,0,0,1,15297,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15298,1.662656837E9
1,36,13.88888889,5.555555556,40.0,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,15299,1.662656837E9
1,36,8.333333333,0.0,40.02,0.0,1,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,15300,1.662656837E9
0,3,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15301,1.662656837E9
0,3,33.33333333,0.0,106.53,0.0,1,1,0,0,-25,0,0,0,0,0,1,0,0,1,0,0,15302,1.662656837E9
1,42,14.28571429,4.761904762,40.02,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15303,1.662656837E9
0,2,0.0,0.0,66.55,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15304,1.662656837E9
1,38,2.631578947,0.0,43.78,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15305,1.662656837E9
1,28,39.28571429,3.571428571,40.02,0.0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,15306,1.662656837E9
1,24,100.0,4.166666667,44.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15307,1.662656837E9
1,36,77.77777778,2.777777778,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15308,1.662656837E9
1,42,2.380952381,2.380952381,50.57,0.0,1,0,0,0,-33,1,0,0,0,0,0,0,0,0,0,1,15309,1.662656837E9
1,37,2.702702703,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15310,1.662656837E9
1,34,20.58823529,5.882352941,291.13,0.073170732,1,0,0,41,-1,1,0,0,0,0,0,0,0,0,0,1,15311,1.662656837E9
1,37,0.0,0.0,18.59,0.0,1,0,0,0,-9,1,0,0,0,0,0,0,0,0,1,0,15312,1.662656837E9
0,1,100.0,0.0,40.0,0.021052632,1,0,0,95,0,0,1,0,0,0,0,0,0,0,0,1,15313,1.662656837E9
0,2,50.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15314,1.662656837E9
1,30,50.0,0.0,54.84,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15315,1.662656837E9
0,3,0.0,0.0,75.34,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15316,1.662656837E9
0,2,0.0,0.0,40.59,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15317,1.662656837E9
1,35,25.71428571,8.571428571,61.94,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15318,1.662656837E9
0,1,100.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15319,1.662656837E9
1,43,4.651162791,2.325581395,40.02,0.0,1,0,0,0,-13,0,0,0,0,1,0,0,0,1,0,0,15320,1.662656837E9
0,2,0.0,0.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15321,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15322,1.662656837E9
1,36,0.0,0.0,51.28,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15323,1.662656837E9
0,3,100.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15324,1.662656837E9
1,39,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15325,1.662656837E9
0,2,0.0,0.0,43.49,0.0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,15326,1.662656837E9
1,37,2.702702703,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15327,1.662656837E9
1,44,11.36363636,2.272727273,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15328,1.662656837E9
1,35,22.85714286,5.714285714,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15329,1.662656837E9
1,35,14.28571429,0.0,52.43,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15330,1.662656837E9
1,33,30.3030303,6.060606061,36.63,0.090909091,1,0,0,22,0,0,1,0,0,0,0,0,0,1,0,0,15331,1.662656837E9
0,4,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15332,1.662656837E9
1,40,0.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15333,1.662656837E9
1,45,8.888888889,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15334,1.662656837E9
1,46,15.2173913,0.0,42.75,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15335,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15336,1.662656837E9
0,2,0.0,0.0,47.91,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15337,1.662656837E9
1,36,19.44444444,0.0,107.43,0.0,1,0,0,0,-31,0,0,0,0,0,0,1,0,1,0,0,15338,1.662656837E9
1,46,6.52173913,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15339,1.662656837E9
1,46,6.52173913,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15340,1.662656837E9
1,46,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15341,1.662656837E9
1,44,45.45454545,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15342,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15343,1.662656837E9
1,41,14.63414634,4.87804878,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15344,1.662656837E9
0,2,0.0,0.0,40.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15345,1.662656837E9
1,36,5.555555556,0.0,52.01,0.0,1,0,0,0,-19,0,0,0,0,0,0,1,0,1,0,0,15346,1.662656837E9
0,3,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15347,1.662656837E9
0,2,0.0,0.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15348,1.662656837E9
1,26,96.15384615,26.92307692,41.79,0.070175439,1,0,0,57,0,0,1,0,0,0,0,0,0,1,0,0,15349,1.662656837E9
1,39,38.46153846,5.128205128,109.27,0.036363636,1,0,0,55,0,0,0,0,0,0,1,0,1,0,0,0,15350,1.662656837E9
1,16,100.0,18.75,51.3,0.0,1,0,0,0,-18,0,1,0,0,0,0,0,0,0,1,0,15351,1.662656837E9
1,36,0.0,0.0,41.76,0.2,1,0,0,10,-20,0,0,0,0,0,1,0,0,0,0,1,15352,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15353,1.662656837E9
1,37,5.405405405,2.702702703,43.7,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15354,1.662656837E9
1,35,45.71428571,2.857142857,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15355,1.662656837E9
0,2,0.0,0.0,55.81,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15356,1.662656837E9
1,44,15.90909091,2.272727273,49.58,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,15357,1.662656837E9
0,4,75.0,25.0,40.02,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15358,1.662656837E9
1,45,6.666666667,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15359,1.662656837E9
1,38,23.68421053,2.631578947,86.35,0.0,1,0,0,0,-20,0,1,0,0,0,0,0,1,0,0,0,15360,1.662656837E9
1,36,0.0,0.0,50.12,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15361,1.662656837E9
1,51,33.33333333,19.60784314,60.2,0.132231405,1,1,1,121,-14,0,1,0,0,0,0,0,0,0,0,1,15362,1.662656837E9
0,3,33.33333333,0.0,40.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15363,1.662656837E9
1,39,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15364,1.662656837E9
0,44,9.090909091,4.545454545,40.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15365,1.662656837E9
1,31,29.03225806,6.451612903,50.23,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15366,1.662656837E9
1,46,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15367,1.662656837E9
0,2,0.0,0.0,64.69,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15368,1.662656837E9
1,49,97.95918367,30.6122449,31.31,0.188405797,1,1,1,69,-63,0,0,0,0,1,0,0,1,0,0,0,15369,1.662656837E9
1,45,13.33333333,0.0,40.02,0.0,1,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,1,15370,1.662656837E9
0,26,11.53846154,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15371,1.662656837E9
1,44,6.818181818,2.272727273,172.56,0.071428571,1,0,1,126,-1,0,1,0,0,0,0,0,0,0,0,1,15372,1.662656837E9
0,4,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15373,1.662656837E9
0,1,100.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15374,1.662656837E9
0,1,100.0,0.0,56.19,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15375,1.662656837E9
1,39,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15376,1.662656837E9
0,17,17.64705882,5.882352941,40.02,0.0,1,1,0,0,-29,0,1,0,0,0,0,0,0,0,1,0,15377,1.662656837E9
1,45,0.0,0.0,40.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15378,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,-3,0,0,0,0,0,0,1,0,1,0,0,15379,1.662656837E9
1,36,0.0,0.0,176.26,0.0,1,0,0,0,-15,0,0,0,0,0,1,0,0,1,0,0,15380,1.662656837E9
1,59,37.28813559,8.474576271,97.73,0.037735849,1,0,0,106,0,0,0,1,0,0,0,0,0,0,0,1,15381,1.662656837E9
1,16,18.75,0.0,61.14,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1,0,0,15382,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15383,1.662656837E9
1,47,10.63829787,2.127659574,126.05,0.0,1,0,0,0,-59,0,0,1,0,0,0,0,0,0,0,1,15384,1.662656837E9
1,40,2.5,0.0,44.36,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15385,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15386,1.662656837E9
0,3,0.0,0.0,44.1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15387,1.662656837E9
0,3,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15388,1.662656837E9
1,42,2.380952381,0.0,40.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15389,1.662656837E9
0,10,40.0,20.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15390,1.662656837E9
1,44,25.0,15.90909091,121.84,0.214285714,1,0,0,14,-110,0,1,0,0,0,0,0,0,1,0,0,15391,1.662656837E9
1,44,0.0,0.0,53.2,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15392,1.662656837E9
1,44,38.63636364,9.090909091,100.2,0.026666667,1,0,0,75,-29,0,0,0,0,0,0,1,0,0,0,1,15393,1.662656837E9
1,40,2.5,2.5,44.11,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15394,1.662656837E9
0,2,50.0,0.0,72.91,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15395,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15396,1.662656837E9
1,36,0.0,0.0,56.24,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15397,1.662656837E9
0,3,0.0,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15398,1.662656837E9
1,36,8.333333333,5.555555556,40.02,0.0,1,0,0,0,-8,0,0,0,0,1,0,0,0,1,0,0,15399,1.662656837E9
1,37,16.21621622,0.0,50.95,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15400,1.662656837E9
1,23,60.86956522,0.0,14.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15401,1.662656837E9
1,46,2.173913043,2.173913043,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15402,1.662656837E9
1,39,12.82051282,2.564102564,50.85,0.0,1,0,0,0,-71,0,1,0,0,0,0,0,0,0,1,0,15403,1.662656837E9
1,28,50.0,0.0,15.66,0.0,1,0,0,0,-13,0,0,0,0,0,1,0,0,0,1,0,15404,1.662656837E9
1,46,2.173913043,0.0,40.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15405,1.662656837E9
1,31,77.41935484,6.451612903,93.29,0.051282051,1,0,0,78,0,0,1,0,0,0,0,0,0,0,1,0,15406,1.662656837E9
1,34,11.76470588,5.882352941,33.77,0.142857143,1,0,0,14,0,0,0,0,0,0,0,1,0,0,0,1,15407,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15408,1.662656837E9
1,23,86.95652174,0.0,50.51,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15409,1.662656837E9
1,45,6.666666667,2.222222222,40.02,0.0,1,0,0,0,-5,0,0,0,0,0,1,0,0,1,0,0,15410,1.662656837E9
1,37,5.405405405,5.405405405,57.42,0.0,1,0,0,0,-6,0,1,0,0,0,0,0,0,0,0,1,15411,1.662656837E9
0,2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15412,1.662656837E9
1,36,0.0,0.0,52.54,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15413,1.662656837E9
